Target,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp31,Sp32,Sp33,Sp34,Sp35,Sp36,Sp37,Sp38,Sp39,Sp41,Sp42,Sp43,Sp44,Sp45,Sp46,Sp47,Sp48,Sp49
NN,0.4262,0.6545,0.5903,0.4188,0.5574,0.7727,0.7263,0.5625,0.6229,0.8383,0.7789,0.5625,0.4754,0.7227,0.663,0.5128,0.5893,0.8543,0.759,0.513,0.5893,0.8543,0.7666,0.576,0.4426,0.7549,0.7126,0.5333,0.5536,0.8686,0.7368,0.5391,0.4815,0.8118,0.7368,0.5391
NN,0.6229,0.7727,0.8192,0.5214,0.4918,0.7363,0.7789,0.5391,0.4262,0.8383,0.7789,0.5391,0.4754,0.8118,0.7717,0.5726,0.4643,0.7669,0.8192,0.513,0.4643,0.8155,0.7666,0.544,0.4426,0.8431,0.8275,0.5333,0.4821,0.8282,0.7894,0.5391,0.4815,0.8514,0.7368,0.5391
NN,0.4262,0.7727,0.8192,0.5214,0.3607,0.7727,0.7789,0.5391,0.3607,0.7979,0.7789,0.5625,0.3607,0.8118,0.7717,0.5385,0.3929,0.9028,0.8192,0.513,0.3929,0.8543,0.8222,0.576,0.3771,0.8431,0.8275,0.5333,0.4107,0.8686,0.7894,0.5703,0.4074,0.8514,0.7894,0.5391
NN,0.3607,0.7727,0.8192,0.5214,0.3607,0.7363,0.7789,0.5625,0.4262,0.7979,0.8947,0.5391,0.3607,0.9009,0.7717,0.5726,0.3929,0.8543,0.8192,0.513,0.4643,0.8155,0.8222,0.576,0.3771,0.8431,0.8275,0.5667,0.4107,0.8686,0.7894,0.5391,0.3334,0.8118,0.7368,0.5391
NN,0.4262,0.7363,0.9517,0.5214,0.4262,0.7727,0.842,0.5391,0.4262,0.8383,0.7263,0.5391,0.4262,0.8118,0.7717,0.5726,0.3929,0.8543,0.8192,0.513,0.4643,0.8543,0.8777,0.6,0.3115,0.8039,0.7701,0.5333,0.4107,0.8282,0.6842,0.5703,0.4815,0.8514,0.7894,0.5703
NN,0.4262,0.7727,0.8915,0.5214,0.4262,0.7727,0.7263,0.5391,0.4262,0.7474,0.6736,0.4766,0.3607,0.8514,0.7717,0.5726,0.4643,0.8543,0.8794,0.5391,0.3929,0.7669,0.7666,0.52,0.3771,0.8039,0.7126,0.5667,0.4821,0.8686,0.7894,0.5703,0.4815,0.8514,0.7368,0.5703
NN,0.4262,0.7727,0.759,0.5214,0.4262,0.6909,0.6736,0.4766,0.3607,0.6262,0.5789,0.4219,0.4262,0.8514,0.826,0.5983,0.3929,0.7669,0.759,0.4522,0.3929,0.6796,0.6111,0.464,0.4426,0.8431,0.8275,0.5667,0.4821,0.8686,0.7368,0.5703,0.4074,0.7623,0.6421,0.4844
NN,0.3607,0.5545,0.5422,0.3334,0.4754,0.6818,0.6736,0.5078,0.541,0.8686,0.7263,0.5625,0.3771,0.6435,0.5761,0.4188,0.4821,0.7669,0.7108,0.487,0.5536,0.8543,0.7777,0.552,0.3771,0.6862,0.5862,0.45,0.4821,0.8383,0.7157,0.5234,0.4815,0.8613,0.7578,0.5469
NN,0.541,0.7999,0.759,0.547,0.541,0.7999,0.7263,0.5625,0.4754,0.8282,0.7789,0.5625,0.5082,0.8514,0.7282,0.547,0.4821,0.8155,0.771,0.487,0.4821,0.8543,0.8333,0.552,0.4426,0.8529,0.793,0.5417,0.5357,0.8383,0.7157,0.5469,0.4815,0.8217,0.7578,0.5234
NN,0.541,0.7999,0.759,0.547,0.4754,0.7636,0.7789,0.5625,0.4262,0.7777,0.7789,0.5625,0.4426,0.8118,0.7282,0.547,0.4821,0.8543,0.8313,0.487,0.4821,0.8155,0.8333,0.552,0.4918,0.8137,0.7471,0.5417,0.4821,0.8383,0.7578,0.5234,0.4815,0.8217,0.821,0.5469
NN,0.4754,0.7636,0.8192,0.547,0.4262,0.7181,0.7789,0.5625,0.4262,0.8282,0.7263,0.5312,0.4426,0.8514,0.7826,0.547,0.4821,0.8155,0.8313,0.487,0.4821,0.8543,0.7777,0.552,0.4426,0.8137,0.793,0.5167,0.4821,0.8383,0.821,0.5469,0.4815,0.8613,0.7578,0.5781
NN,0.4262,0.7181,0.8192,0.547,0.4262,0.7636,0.7263,0.5312,0.3607,0.8282,0.7789,0.5312,0.4426,0.8118,0.7826,0.547,0.4821,0.8543,0.771,0.487,0.4107,0.8543,0.8333,0.552,0.4426,0.8137,0.862,0.5417,0.4821,0.8787,0.7578,0.5781,0.4074,0.8613,0.821,0.5781
NN,0.4262,0.7636,0.759,0.5128,0.3607,0.7636,0.7789,0.5312,0.3607,0.9191,0.7789,0.5625,0.4426,0.8514,0.7282,0.547,0.4107,0.8543,0.8313,0.487,0.4107,0.8543,0.8333,0.584,0.4426,0.8529,0.793,0.575,0.4107,0.8787,0.821,0.5781,0.4074,0.8217,0.821,0.5781
NN,0.3607,0.7999,0.8192,0.547,0.4262,0.7636,0.7789,0.5625,0.3607,0.8686,0.7789,0.5625,0.3771,0.8514,0.7826,0.547,0.3393,0.8155,0.771,0.487,0.4107,0.8155,0.7222,0.584,0.3771,0.8529,0.793,0.5417,0.4107,0.9292,0.7578,0.5234,0.4074,0.8613,0.7578,0.5469
NN,0.4262,0.7999,0.8794,0.5726,0.3607,0.7181,0.7263,0.5078,0.3607,0.6868,0.5789,0.4531,0.4426,0.8514,0.7826,0.5812,0.4821,0.8543,0.771,0.5217,0.4107,0.7669,0.6777,0.496,0.3771,0.8529,0.793,0.5167,0.4821,0.8787,0.821,0.5781,0.4815,0.8217,0.821,0.5234
NN,0.3607,0.6363,0.5903,0.4274,0.3607,0.5545,0.4947,0.4219,0.3607,0.5959,0.5368,0.4219,0.3771,0.7623,0.6304,0.4872,0.4107,0.6505,0.5542,0.3566,0.4821,0.6505,0.5778,0.4,0.4426,0.8137,0.862,0.5167,0.4107,0.7474,0.6631,0.4609,0.3334,0.6138,0.5684,0.4063
NN,0.3771,0.5636,0.4578,0.3334,0.3771,0.6091,0.5895,0.4219,0.4426,0.7777,0.6842,0.5391,0.3115,0.6138,0.5109,0.3761,0.4107,0.699,0.5783,0.4,0.4821,0.8252,0.7555,0.536,0.3607,0.6078,0.5402,0.3417,0.4643,0.7474,0.6631,0.4531,0.537,0.8118,0.7157,0.4922
NN,0.3771,0.6091,0.6024,0.3932,0.4426,0.7181,0.6842,0.5391,0.5082,0.8686,0.7368,0.5391,0.3771,0.693,0.5543,0.4615,0.4821,0.8252,0.7469,0.4696,0.4821,0.864,0.7999,0.56,0.4262,0.7254,0.6896,0.4417,0.5357,0.8282,0.7157,0.4922,0.537,0.8118,0.7684,0.5234
NN,0.5082,0.7999,0.771,0.5214,0.4426,0.7636,0.7368,0.5391,0.4426,0.8686,0.7894,0.5391,0.4426,0.8613,0.75,0.5555,0.5357,0.8252,0.7469,0.4957,0.4821,0.8252,0.7999,0.536,0.4918,0.8039,0.8045,0.5167,0.5357,0.7878,0.7684,0.5234,0.463,0.7722,0.6631,0.5234
NN,0.4426,0.7636,0.8313,0.5214,0.4426,0.7999,0.7368,0.5391,0.3771,0.8686,0.7894,0.5391,0.4426,0.8217,0.8152,0.5555,0.4821,0.864,0.7951,0.5304,0.4107,0.864,0.8666,0.592,0.4262,0.8039,0.7471,0.5167,0.5357,0.8787,0.7684,0.5547,0.463,0.8118,0.7684,0.5547
NN,0.3771,0.7999,0.8313,0.5555,0.3771,0.7999,0.7894,0.5391,0.3115,0.8282,0.7368,0.5391,0.3771,0.8217,0.8152,0.5897,0.4107,0.864,0.7951,0.4957,0.4107,0.9125,0.7999,0.536,0.4262,0.8039,0.8045,0.55,0.4643,0.8787,0.7684,0.5547,0.537,0.8118,0.821,0.5547
NN,0.4426,0.7999,0.8313,0.5555,0.4426,0.7999,0.7368,0.5703,0.3771,0.7777,0.6421,0.4844,0.3771,0.8613,0.75,0.5299,0.4821,0.864,0.8674,0.5304,0.4821,0.8252,0.8666,0.536,0.4262,0.8039,0.8045,0.55,0.5357,0.8282,0.821,0.5547,0.537,0.8613,0.7684,0.5547
NN,0.4426,0.7999,0.771,0.5555,0.3771,0.7181,0.6421,0.4844,0.3771,0.6565,0.5474,0.4219,0.4426,0.8613,0.8152,0.5897,0.4821,0.8252,0.8674,0.4696,0.4107,0.7378,0.7,0.472,0.4918,0.8039,0.862,0.55,0.5357,0.8787,0.7684,0.5547,0.537,0.7722,0.7157,0.5234
NN,0.3771,0.6091,0.5542,0.3932,0.4426,0.6091,0.5474,0.3906,0.3771,0.606,0.5053,0.3906,0.3771,0.7326,0.6521,0.4615,0.3393,0.6213,0.5783,0.3392,0.4107,0.5825,0.5111,0.416,0.4918,0.7647,0.7471,0.5167,0.4643,0.707,0.621,0.4219,0.463,0.6138,0.4526,0.3906
NN,0.4426,0.7727,0.7469,0.5043,0.4426,0.809,0.7578,0.5469,0.4918,0.8383,0.7157,0.5469,0.4918,0.8118,0.7065,0.4957,0.5357,0.8155,0.8072,0.4696,0.5357,0.7766,0.811,0.536,0.4099,0.7352,0.6781,0.4833,0.4464,0.8484,0.7052,0.4922,0.4445,0.792,0.7578,0.5234
NN,0.4426,0.809,0.7951,0.5299,0.4918,0.7727,0.7157,0.5469,0.4426,0.8383,0.7578,0.5234,0.4918,0.8118,0.7608,0.5299,0.5357,0.7766,0.8072,0.4696,0.4643,0.7766,0.7,0.536,0.4099,0.8235,0.7356,0.4833,0.4464,0.808,0.7578,0.5234,0.4445,0.792,0.7052,0.5234
NN,0.4918,0.7727,0.7469,0.5299,0.4426,0.7727,0.7578,0.5234,0.4426,0.8383,0.821,0.5469,0.4918,0.7722,0.7608,0.5299,0.4643,0.7766,0.6867,0.4696,0.4643,0.8155,0.7555,0.536,0.4099,0.7843,0.793,0.5167,0.4464,0.808,0.7052,0.5234,0.4445,0.792,0.6526,0.5234
NN,0.4426,0.7727,0.8674,0.5299,0.4426,0.809,0.7578,0.5781,0.3771,0.8787,0.821,0.5781,0.4262,0.8118,0.7065,0.5299,0.5357,0.864,0.8072,0.5043,0.4643,0.8155,0.811,0.568,0.4099,0.7843,0.6781,0.5167,0.4464,0.808,0.7578,0.5547,0.4445,0.792,0.7578,0.5547
NN,0.4426,0.809,0.7951,0.5641,0.3771,0.809,0.821,0.5781,0.3771,0.8383,0.821,0.5781,0.4918,0.8613,0.7608,0.5641,0.4643,0.8155,0.8072,0.5043,0.4643,0.8155,0.811,0.568,0.4099,0.7843,0.793,0.55,0.4464,0.808,0.7578,0.5547,0.4445,0.8316,0.7578,0.5547
NN,0.3771,0.7727,0.8674,0.5641,0.3771,0.809,0.7578,0.5469,0.3771,0.9292,0.7578,0.5234,0.4262,0.8118,0.7608,0.5641,0.4643,0.864,0.8072,0.5043,0.5357,0.8155,0.8666,0.568,0.4099,0.8235,0.793,0.55,0.4464,0.8484,0.8105,0.5547,0.4445,0.8316,0.7578,0.5547
NN,0.3771,0.809,0.7951,0.5299,0.3771,0.809,0.7578,0.5234,0.4426,0.8787,0.821,0.5781,0.4262,0.8118,0.7608,0.5299,0.4643,0.8155,0.8072,0.5043,0.5357,0.8155,0.8666,0.568,0.4099,0.8235,0.8505,0.55,0.5179,0.8989,0.8105,0.5547,0.5185,0.8316,0.8105,0.5547
NN,0.4426,0.809,0.8674,0.5641,0.4426,0.7727,0.821,0.5234,0.3771,0.7474,0.6631,0.4609,0.4918,0.8118,0.8152,0.5641,0.5357,0.864,0.8072,0.5043,0.5357,0.7766,0.7555,0.536,0.4754,0.8235,0.8505,0.55,0.5179,0.8484,0.7578,0.5547,0.5185,0.8811,0.8105,0.5547
NN,0.4426,0.7727,0.8674,0.5043,0.3771,0.6909,0.6631,0.4609,0.3115,0.6262,0.5684,0.4063,0.4918,0.8613,0.7608,0.5641,0.5357,0.7766,0.7469,0.4696,0.4643,0.699,0.6555,0.432,0.4754,0.8235,0.793,0.55,0.5179,0.8989,0.8105,0.5547,0.5185,0.8316,0.7578,0.5234
NN,0.3771,0.6909,0.6867,0.4359,0.3115,0.5818,0.5684,0.4063,0.3771,0.5858,0.4842,0.4063,0.4918,0.7722,0.7065,0.5299,0.4643,0.699,0.6385,0.3566,0.4643,0.6213,0.4778,0.4,0.4754,0.8725,0.8505,0.55,0.5179,0.8484,0.7578,0.5234,0.4445,0.7029,0.5684,0.4688
NN,0.4262,0.5091,0.4458,0.3248,0.3607,0.5818,0.5263,0.3594,0.4262,0.7474,0.6631,0.4531,0.2951,0.5346,0.4674,0.3419,0.3929,0.5825,0.4337,0.3392,0.4464,0.7475,0.6889,0.48,0.2951,0.5392,0.4253,0.3417,0.3929,0.707,0.6316,0.4453,0.463,0.7821,0.7263,0.5391
NN,0.3607,0.5818,0.5301,0.3248,0.4262,0.6909,0.6631,0.4531,0.4918,0.8282,0.7157,0.4922,0.3607,0.5742,0.4239,0.4017,0.4464,0.7475,0.6747,0.4087,0.4464,0.7475,0.6889,0.504,0.3607,0.6862,0.6551,0.4333,0.4643,0.7979,0.7263,0.5391,0.537,0.8217,0.7263,0.5078
NN,0.4262,0.6909,0.6867,0.4274,0.4918,0.7636,0.7157,0.4922,0.4918,0.8282,0.7684,0.5234,0.4099,0.7425,0.6413,0.4701,0.4464,0.7475,0.6747,0.4348,0.4464,0.8349,0.7444,0.504,0.4262,0.7745,0.7586,0.5333,0.5357,0.8383,0.7263,0.5078,0.463,0.7821,0.7263,0.5391
NN,0.4918,0.7272,0.8072,0.5043,0.4262,0.7272,0.6631,0.5234,0.4262,0.8282,0.7157,0.5234,0.4099,0.792,0.75,0.5299,0.4464,0.7961,0.7349,0.4696,0.4464,0.7961,0.6889,0.536,0.4262,0.8137,0.7586,0.5333,0.5357,0.7979,0.7263,0.5391,0.463,0.8217,0.6736,0.5391
NN,0.4262,0.7272,0.6867,0.5043,0.4262,0.7636,0.7157,0.5234,0.4918,0.8787,0.7684,0.5547,0.4099,0.792,0.6956,0.5299,0.4464,0.7961,0.6747,0.4696,0.4464,0.7961,0.7999,0.568,0.4918,0.7745,0.7586,0.5333,0.4643,0.8383,0.6736,0.5391,0.463,0.7821,0.7789,0.5391
NN,0.4262,0.7636,0.7469,0.5043,0.4918,0.809,0.7684,0.5547,0.4262,0.8282,0.7684,0.5547,0.4099,0.792,0.6413,0.5299,0.4464,0.7961,0.7951,0.5043,0.4464,0.7961,0.7999,0.568,0.4262,0.8137,0.7011,0.5333,0.4643,0.7979,0.7789,0.5391,0.463,0.7821,0.842,0.5625
NN,0.4918,0.809,0.8072,0.5385,0.4262,0.7636,0.7684,0.5547,0.4262,0.8282,0.7684,0.5547,0.4099,0.792,0.75,0.5641,0.4464,0.7961,0.7951,0.5043,0.4464,0.8349,0.7999,0.568,0.4262,0.7745,0.816,0.5333,0.4643,0.7979,0.842,0.5625,0.463,0.8217,0.7789,0.5391
NN,0.4262,0.7636,0.8072,0.5385,0.4262,0.809,0.7684,0.5547,0.4918,0.8282,0.821,0.5547,0.4099,0.8316,0.75,0.5641,0.4464,0.8349,0.8554,0.5043,0.4464,0.8349,0.7999,0.568,0.4262,0.8137,0.816,0.5333,0.3929,0.8383,0.7263,0.5391,0.3889,0.8217,0.842,0.5625
NN,0.4262,0.809,0.8072,0.5385,0.4918,0.7636,0.821,0.5547,0.4262,0.8282,0.7684,0.5234,0.4099,0.8316,0.8043,0.5641,0.4464,0.8349,0.7951,0.5043,0.4464,0.8349,0.8555,0.568,0.3607,0.8137,0.7586,0.5333,0.3929,0.8383,0.842,0.5625,0.537,0.8217,0.842,0.5625
NN,0.4262,0.7636,0.8072,0.5385,0.4918,0.7636,0.821,0.5547,0.4918,0.8787,0.7684,0.5547,0.4754,0.8811,0.8043,0.5641,0.5179,0.8349,0.8554,0.5043,0.5179,0.8349,0.7999,0.568,0.4918,0.8137,0.816,0.5583,0.4643,0.8383,0.7789,0.5625,0.463,0.8217,0.7789,0.5391
NN,0.4918,0.7272,0.7469,0.5043,0.4262,0.6545,0.621,0.4219,0.4262,0.6262,0.4526,0.3906,0.4754,0.8811,0.8043,0.5641,0.5179,0.8349,0.7951,0.4696,0.4464,0.7087,0.6,0.48,0.4262,0.8137,0.885,0.5583,0.5357,0.7979,0.842,0.5625,0.537,0.7821,0.6736,0.4766
NN,0.2951,0.5091,0.4819,0.3163,0.3607,0.5454,0.4421,0.4063,0.4099,0.7575,0.6526,0.4688,0.2951,0.5445,0.4022,0.3505,0.3929,0.699,0.6506,0.3826,0.4643,0.7864,0.7666,0.552,0.3115,0.6176,0.5517,0.4084,0.4643,0.8282,0.6736,0.5078,0.463,0.8118,0.7263,0.5078
NN,0.4099,0.7454,0.7951,0.5043,0.4099,0.7454,0.7052,0.5234,0.4099,0.808,0.6526,0.5234,0.4262,0.8217,0.7173,0.547,0.5357,0.7864,0.759,0.487,0.4643,0.8252,0.7111,0.552,0.4262,0.8039,0.7586,0.5583,0.4643,0.8282,0.7263,0.5625,0.463,0.8514,0.7263,0.5625
NN,0.4099,0.7454,0.7349,0.5043,0.4099,0.7454,0.6526,0.5234,0.4099,0.808,0.7578,0.5547,0.4918,0.7821,0.7173,0.547,0.4643,0.8252,0.6988,0.487,0.4643,0.7864,0.8222,0.552,0.4262,0.8039,0.7586,0.5583,0.4643,0.8686,0.7263,0.5625,0.463,0.8118,0.7263,0.5078
NN,0.4099,0.7454,0.6747,0.5043,0.4099,0.7454,0.7578,0.5547,0.4099,0.808,0.7578,0.5547,0.4262,0.8217,0.663,0.547,0.4643,0.7864,0.8192,0.487,0.4643,0.7864,0.8888,0.576,0.4262,0.8431,0.7586,0.5583,0.4643,0.8282,0.7263,0.5078,0.3889,0.8118,0.7789,0.5312
NN,0.4099,0.7818,0.8554,0.5385,0.4099,0.7818,0.7578,0.5547,0.4099,0.8484,0.8105,0.5547,0.3607,0.8217,0.7173,0.547,0.3929,0.8252,0.8915,0.513,0.5357,0.8252,0.8888,0.576,0.3607,0.8039,0.816,0.5583,0.3929,0.8282,0.7789,0.5625,0.463,0.8514,0.8315,0.5625
NN,0.4099,0.7818,0.7951,0.5385,0.4099,0.7818,0.8105,0.5547,0.4754,0.8989,0.8105,0.5547,0.3607,0.8217,0.8369,0.5726,0.5357,0.8252,0.8915,0.513,0.5357,0.8252,0.8222,0.576,0.3607,0.8039,0.816,0.5583,0.4643,0.8686,0.8315,0.5625,0.463,0.9009,0.7789,0.5312
NN,0.4754,0.7818,0.8554,0.5385,0.4754,0.7818,0.7578,0.5547,0.4754,0.8989,0.8105,0.5547,0.4262,0.8217,0.7717,0.5726,0.4643,0.8252,0.8192,0.487,0.4643,0.8252,0.8888,0.576,0.4754,0.8431,0.8735,0.5583,0.5179,0.8282,0.7263,0.5625,0.463,0.8118,0.7263,0.5078
NN,0.4754,0.8272,0.8554,0.5385,0.4754,0.7818,0.7578,0.5234,0.4099,0.7171,0.5684,0.4688,0.4262,0.8217,0.8369,0.5726,0.5357,0.7864,0.8915,0.513,0.5357,0.7864,0.7111,0.488,0.4262,0.8039,0.7586,0.5,0.4643,0.8282,0.7263,0.5312,0.5185,0.8118,0.7263,0.5312
NN,0.4754,0.7818,0.7951,0.5043,0.4099,0.6636,0.5684,0.4688,0.3607,0.5858,0.4421,0.3828,0.4918,0.7821,0.8369,0.5726,0.5357,0.7864,0.6988,0.4174,0.3929,0.5922,0.5222,0.368,0.4262,0.8039,0.7586,0.525,0.5179,0.8282,0.7263,0.5312,0.5185,0.6732,0.5789,0.4531
NN,0.4262,0.7363,0.759,0.5214,0.4918,0.7727,0.7263,0.5078,0.4262,0.7979,0.7263,0.5391,0.4262,0.8118,0.7173,0.5128,0.3929,0.8155,0.8192,0.4522,0.4643,0.8155,0.7666,0.544,0.4426,0.8039,0.7126,0.5333,0.4107,0.8282,0.7894,0.5703,0.4815,0.8118,0.7368,0.5391
NN,0.4918,0.7727,0.759,0.4872,0.4262,0.7363,0.7263,0.5391,0.4262,0.8383,0.7263,0.5391,0.3607,0.8118,0.7717,0.5128,0.4643,0.8155,0.759,0.4783,0.4643,0.8155,0.7666,0.576,0.3771,0.8039,0.8275,0.5667,0.4821,0.8282,0.7368,0.5391,0.4815,0.8118,0.6842,0.5391
NN,0.4262,0.7363,0.759,0.5214,0.4262,0.7727,0.7263,0.5391,0.4918,0.7979,0.7263,0.5391,0.4262,0.8118,0.7173,0.5385,0.4643,0.8155,0.759,0.513,0.4643,0.8155,0.7666,0.576,0.4426,0.8039,0.7701,0.5333,0.4821,0.8282,0.6842,0.5391,0.4815,0.8118,0.6842,0.5391
NN,0.4918,0.7363,0.759,0.5214,0.4262,0.7727,0.6736,0.5391,0.4262,0.7979,0.7789,0.5391,0.4262,0.8118,0.7173,0.5726,0.4643,0.8543,0.759,0.513,0.4643,0.8155,0.7666,0.52,0.4426,0.8039,0.7126,0.5333,0.4821,0.8686,0.7368,0.5391,0.4815,0.8514,0.7894,0.5391
NN,0.4262,0.7727,0.6988,0.5214,0.4262,0.7363,0.7789,0.5391,0.4262,0.7979,0.842,0.5625,0.4262,0.8514,0.7173,0.5726,0.4643,0.8155,0.759,0.4522,0.3929,0.8155,0.8222,0.544,0.4426,0.8431,0.7701,0.5333,0.4821,0.8686,0.7894,0.5391,0.4815,0.8514,0.7894,0.5391
NN,0.4262,0.7363,0.8192,0.5214,0.4262,0.7363,0.842,0.5625,0.4262,0.8383,0.7789,0.5391,0.4262,0.8118,0.7173,0.5128,0.3929,0.8155,0.8192,0.4783,0.3929,0.8155,0.8222,0.576,0.4426,0.8431,0.8275,0.5333,0.4821,0.8686,0.7894,0.5391,0.3334,0.8118,0.7894,0.5391
NN,0.4262,0.7363,0.8915,0.547,0.4262,0.7727,0.7789,0.5391,0.3607,0.8383,0.7263,0.5391,0.3607,0.8118,0.7717,0.5385,0.3929,0.8155,0.8192,0.513,0.3929,0.8155,0.8222,0.576,0.4426,0.8431,0.8275,0.5333,0.3393,0.8282,0.7894,0.5391,0.4074,0.7623,0.7894,0.5391
NN,0.4262,0.7727,0.8192,0.5214,0.3607,0.7727,0.7263,0.5391,0.3607,0.8383,0.842,0.5625,0.3607,0.8118,0.7717,0.5726,0.3929,0.8155,0.8192,0.513,0.3929,0.8155,0.8222,0.576,0.3115,0.8039,0.8275,0.5333,0.4107,0.7777,0.7894,0.5391,0.4074,0.8118,0.7368,0.5391
NN,0.3607,0.7727,0.759,0.5214,0.3607,0.7727,0.842,0.5625,0.4918,0.8383,0.842,0.5625,0.3607,0.8118,0.7717,0.5726,0.3929,0.8155,0.8192,0.513,0.4643,0.8543,0.8777,0.576,0.3771,0.7549,0.8275,0.5333,0.4107,0.8282,0.7368,0.5391,0.4074,0.8118,0.7894,0.5703
NN,0.4918,0.7727,0.8915,0.547,0.4918,0.7727,0.7789,0.5625,0.4262,0.8383,0.7789,0.5625,0.4262,0.8514,0.826,0.5726,0.4643,0.9028,0.8192,0.4783,0.5179,0.8543,0.8777,0.576,0.3771,0.8039,0.8275,0.5667,0.5536,0.8686,0.7368,0.5703,0.4815,0.8514,0.7368,0.5703
NN,0.4262,0.7727,0.8192,0.547,0.4262,0.7727,0.7789,0.5391,0.4262,0.8383,0.842,0.5625,0.4754,0.8514,0.826,0.5726,0.5179,0.8155,0.759,0.513,0.4643,0.8155,0.7666,0.52,0.4426,0.8431,0.7701,0.5667,0.4821,0.8686,0.7368,0.5391,0.4815,0.8118,0.7368,0.5391
NN,0.4262,0.7727,0.8192,0.5214,0.4262,0.7727,0.842,0.5625,0.4918,0.7979,0.842,0.5625,0.4754,0.8118,0.7173,0.5726,0.4643,0.8155,0.759,0.4522,0.4643,0.8155,0.7666,0.544,0.4426,0.8431,0.7701,0.5333,0.4821,0.8282,0.7368,0.5391,0.4074,0.8118,0.6842,0.5391
NN,0.4262,0.7727,0.8915,0.547,0.4918,0.7363,0.842,0.5625,0.4918,0.7979,0.6736,0.4766,0.4262,0.8118,0.7173,0.5128,0.4643,0.8155,0.759,0.4783,0.5179,0.8155,0.7666,0.544,0.4426,0.8039,0.7701,0.5333,0.4107,0.8282,0.6842,0.5391,0.4815,0.8118,0.7368,0.5703
NN,0.4918,0.7363,0.6988,0.453,0.3607,0.5545,0.4947,0.3594,0.4262,0.4445,0.3053,0.3047,0.4754,0.8118,0.7173,0.5385,0.5179,0.6796,0.5903,0.3913,0.3929,0.5049,0.4333,0.352,0.4426,0.8039,0.7701,0.5667,0.4821,0.7777,0.6842,0.5078,0.4074,0.594,0.5053,0.3906
NN,0.2623,0.4364,0.3494,0.2735,0.3115,0.4727,0.3369,0.2813,0.3115,0.6363,0.5368,0.4219,0.3115,0.4753,0.3153,0.265,0.3393,0.6019,0.5542,0.3218,0.4821,0.7669,0.6777,0.496,0.3115,0.5294,0.4368,0.3334,0.3393,0.707,0.6105,0.4609,0.4815,0.8217,0.7157,0.5234
NN,0.3115,0.5909,0.5422,0.3932,0.4262,0.7636,0.6736,0.5078,0.4262,0.8282,0.7263,0.5078,0.4426,0.7623,0.6304,0.4872,0.4821,0.8155,0.7108,0.487,0.4821,0.8155,0.7222,0.552,0.4426,0.8137,0.7471,0.5167,0.5357,0.7878,0.7157,0.5234,0.537,0.8217,0.7578,0.5234
NN,0.4262,0.7636,0.6988,0.4872,0.4262,0.7636,0.7263,0.5078,0.3607,0.8282,0.7789,0.5078,0.4426,0.8118,0.6739,0.547,0.4821,0.8155,0.7108,0.487,0.4107,0.8155,0.8333,0.584,0.4918,0.7647,0.7471,0.5167,0.5357,0.8383,0.7578,0.5234,0.4815,0.8217,0.7578,0.5469
NN,0.3607,0.7636,0.8192,0.4872,0.4262,0.7636,0.7263,0.5312,0.4262,0.8282,0.7263,0.5625,0.3771,0.8118,0.7826,0.5812,0.4821,0.8155,0.771,0.487,0.4821,0.8155,0.7222,0.552,0.4426,0.8137,0.793,0.5417,0.4107,0.8383,0.7578,0.5469,0.4074,0.8217,0.7578,0.5469
NN,0.4262,0.7636,0.759,0.547,0.4262,0.7636,0.7263,0.5625,0.4262,0.8686,0.7263,0.5625,0.4426,0.8118,0.6739,0.547,0.4821,0.8155,0.7108,0.487,0.4821,0.8543,0.7777,0.552,0.3771,0.8137,0.793,0.5417,0.4107,0.8383,0.7578,0.5469,0.4074,0.8613,0.7578,0.5469
NN,0.3607,0.7636,0.8192,0.547,0.3607,0.7636,0.7789,0.5625,0.3607,0.8282,0.7789,0.5625,0.3115,0.8118,0.7826,0.547,0.4107,0.7669,0.8313,0.487,0.4107,0.8155,0.7777,0.552,0.3115,0.7647,0.793,0.5167,0.4107,0.7878,0.7157,0.5469,0.4074,0.7722,0.7578,0.5234
NN,0.3607,0.7636,0.8192,0.547,0.4262,0.7999,0.8315,0.5625,0.4262,0.9191,0.7789,0.5312,0.3771,0.8118,0.7282,0.547,0.4107,0.8155,0.8313,0.5217,0.5536,0.8543,0.7777,0.584,0.3771,0.7647,0.793,0.5167,0.4821,0.7878,0.7578,0.5469,0.4815,0.8613,0.7578,0.5469
NN,0.4262,0.7999,0.8794,0.547,0.4262,0.8454,0.7789,0.5312,0.4754,0.8686,0.8315,0.5625,0.3771,0.8118,0.7826,0.5812,0.5536,0.8543,0.771,0.5217,0.4821,0.8543,0.7777,0.584,0.4426,0.7647,0.793,0.5417,0.4821,0.8787,0.7578,0.5469,0.4815,0.8613,0.821,0.5469
NN,0.4754,0.7999,0.8794,0.547,0.4754,0.7636,0.7263,0.5625,0.4262,0.8282,0.7263,0.5078,0.4426,0.8514,0.7282,0.5812,0.4821,0.8543,0.771,0.487,0.4821,0.8155,0.7777,0.552,0.4426,0.8529,0.862,0.5417,0.4821,0.8787,0.7578,0.5469,0.4074,0.8217,0.7578,0.5469
